filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;insertionMethod;destructionMethod;reconstructionMethod;runtime(ms);size;solution
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;64;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12521;21;[833, 1538, 611, 1923, 1828, 612, 1445, 262, 1386, 492, 1101, 210, 339, 1619, 1525, 1590, 1462, 955, 1791, 1055, 95]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;64;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12491;21;[833, 1538, 611, 1828, 612, 1445, 262, 1386, 492, 1101, 210, 339, 1619, 1525, 1590, 1462, 955, 1791, 1055, 95, 1983]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;64;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12225;21;[833, 449, 1889, 1635, 1284, 1445, 492, 205, 1743, 337, 178, 1939, 499, 1685, 1590, 566, 1463, 1175, 249, 955, 1087]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;96;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13113;21;[833, 449, 1635, 1923, 1284, 165, 1509, 902, 1225, 492, 205, 1743, 1715, 1590, 1463, 1239, 215, 249, 955, 1788, 1308]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;96;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12862;21;[833, 449, 1889, 1635, 931, 1284, 1445, 294, 492, 205, 1743, 178, 1074, 1939, 1590, 566, 1463, 247, 951, 249, 955]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;96;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12080;21;[833, 1697, 1828, 612, 1477, 262, 1096, 328, 1353, 1386, 492, 1743, 210, 1299, 1590, 1462, 1658, 955, 1148, 1214, 1791]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;96;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13020;21;[833, 449, 1635, 1923, 1284, 165, 1509, 902, 1225, 492, 205, 1743, 1715, 1590, 1463, 1239, 215, 249, 955, 1788, 1308]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;128;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13674;22;[833, 1828, 612, 1477, 262, 1096, 1929, 1386, 492, 1804, 1743, 657, 210, 1299, 1590, 152, 955, 1852, 669, 1214, 1534, 1791]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;128;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;14686;23;[833, 449, 1889, 1986, 1635, 1284, 1445, 713, 492, 205, 1743, 1999, 178, 1971, 84, 1685, 1590, 566, 1366, 1463, 888, 249, 955]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;128;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13247;21;[833, 1827, 1923, 1859, 1828, 612, 1445, 262, 937, 1386, 492, 1295, 210, 1906, 339, 1331, 1590, 1462, 955, 1214, 1791]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;128;0.4;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;12824;21;[833, 449, 1889, 1635, 483, 1284, 1445, 166, 492, 876, 205, 493, 1743, 178, 1685, 1590, 566, 1463, 249, 955, 1532]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;160;0.1;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13231;21;[833, 449, 1889, 1474, 1794, 1635, 1795, 1284, 1445, 492, 205, 1743, 1136, 178, 1683, 1685, 1590, 566, 1463, 249, 955]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;160;0.2;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13341;21;[833, 449, 1635, 1923, 1284, 165, 1509, 902, 1225, 492, 205, 1743, 1715, 1590, 1463, 1239, 215, 249, 955, 1788, 1308]
rerun/w_rnd_graph_2000_30_1.txt;2000;600700;1.0;160;0.3;COMPLETE_BASED_INSERTION;RANDOM_BASED_DESTRUCTION;EDGE_BASED_RECONSTRUCTION;13171;22;[833, 1697, 1828, 612, 1477, 262, 1096, 328, 233, 1386, 492, 1743, 210, 1842, 1618, 1299, 1590, 955, 1148, 1214, 1791, 31]
