filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;wheelIterations;runtime(ms);size;solution
random/w_rnd_graph_2000_20_1.txt;2000;400800;0.75;160;0.2;32;44183;26;[772, 268, 1870, 1167, 1680, 82, 1876, 856, 1944, 792, 536, 1305, 1500, 224, 1060, 548, 1700, 743, 1511, 104, 681, 1067, 176, 184, 377, 1854]
random/w_rnd_graph_2000_20_1.txt;2000;400800;1.0;160;0.2;32;106578;31;[641, 1153, 1795, 1929, 1931, 1808, 849, 1233, 1426, 1491, 598, 1495, 1115, 1243, 416, 992, 417, 865, 163, 99, 868, 294, 1578, 1514, 1773, 366, 624, 818, 1080, 1531, 1023]
random/w_rnd_graph_3000_30_2.txt;3000;1351050;0.1;160;0.2;32;35474;12;[356, 1895, 296, 1226, 107, 1582, 2609, 2002, 2803, 1111, 1594, 2395]
random/w_rnd_graph_3000_30_2.txt;3000;1351050;0.25;160;0.2;32;43552;14;[386, 1570, 2146, 2597, 2281, 1194, 267, 2993, 2322, 722, 437, 1302, 631, 284]
random/w_rnd_graph_3000_30_2.txt;3000;1351050;0.5;160;0.2;32;63169;16;[800, 2017, 386, 1315, 168, 1864, 495, 1137, 2869, 1557, 1302, 55, 631, 2330, 1468, 734]
random/w_rnd_graph_3000_30_2.txt;3000;1351050;0.75;160;0.2;32;72902;19;[450, 931, 869, 517, 2470, 2791, 2028, 2736, 1489, 978, 1138, 2035, 2675, 279, 441, 252, 29, 2110, 1311]
random/w_rnd_graph_3000_30_2.txt;3000;1351050;1.0;160;0.2;32;107491;22;[1793, 322, 2307, 1860, 1060, 614, 2887, 265, 2507, 492, 2319, 751, 2385, 2035, 2131, 2932, 1175, 1112, 1178, 1467, 572, 1503]
random/w_rnd_graph_3000_40_2.txt;3000;1800900;0.1;160;0.2;32;26612;9;[1345, 2166, 2633, 1770, 2555, 1676, 1756, 2621, 2157]
random/w_rnd_graph_3000_40_2.txt;3000;1800900;0.25;160;0.2;32;38482;11;[2737, 2851, 2995, 628, 2725, 293, 2359, 203, 78, 639, 207]
random/w_rnd_graph_3000_40_2.txt;3000;1800900;0.5;160;0.2;32;198256;12;[2304, 224, 1639, 2631, 2984, 203, 1067, 2639, 2545, 628, 2359, 637]
